Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Rolando Perez Perez,@Rolilink,,,,1,123,https://twitter.com/Rolilink/status/1787956846428647794,https://twitter.com/Rolilink,La hija de mulino es lesbiana ?,7 may.,2024-05-07T21:25:05.000Z
Fátima.,@Dianela_97,https://pbs.twimg.com/media/GM0YmOAWIAAzmj2?format=jpg&name=small,3,16,2,1 mil,https://twitter.com/Dianela_97/status/1787190039601930350,https://twitter.com/Dianela_97,Se me quito lo lesbiana,5 may.,2024-05-05T18:38:04.000Z
RAFIXX,@joseeraafaell,,,4,1,144,https://twitter.com/joseeraafaell/status/1787917823085298058,https://twitter.com/joseeraafaell,Tiene cara de lesbiana y se viste como lesbiana jajaja XD,7 may.,2024-05-07T18:50:01.000Z
Rolando Perez Perez,@Rolilink,,,9,1,126,https://twitter.com/Rolilink/status/1789704524187275749,https://twitter.com/Rolilink,"Mulino no es agnóstico y tiene una hija lesbiana ?, también deberíamos fiscalizar que las ratas no metan leyes para robarse nuestra plata yo creo que con igual y mayor intensidad",15h,2024-05-12T17:09:44.000Z
"Allen, Orlando.",@allenorlando7,,,1,,273,https://twitter.com/allenorlando7/status/1787622413313687845,https://twitter.com/allenorlando7,"El man tiene hasta una hija lesbiana y todo jajaja, que es lo mas gracioso.",6 may.,2024-05-06T23:16:10.000Z
Coffeberth,@Poisberth,,,11,1,196,https://twitter.com/Poisberth/status/1789179425197539508,https://twitter.com/Poisberth,"Y qué tiene, ¿ser lesbiana te hace inmune a que un oso no te vea cómo un bocadillo?",11 may.,2024-05-11T06:23:10.000Z
Juan Alberto Saavedra,@JohnAlbert1616,,,6,1,182,https://twitter.com/JohnAlbert1616/status/1788332448125702580,https://twitter.com/JohnAlbert1616,"Y cuando no tienen argumentos te dicen homosexual, lesbiana etc etc",8 may.,2024-05-08T22:17:35.000Z
Guille Espinosa Sands,@guillesands,,,,,13,https://twitter.com/guillesands/status/1788406846169940074,https://twitter.com/guillesands,payaso que querías. Narcos ladrones.  Si si. Gays cuida a tu hijo que no lo sea. Si son lesbiana qie tu hija no lo sea. Y por amor a Dios. Vive tu vida y deja ser a los otros.  Payaso,8 may.,2024-05-09T03:13:13.000Z
horyel SM+B,@horyel28,,,,,175,https://twitter.com/horyel28/status/1787603540803829990,https://twitter.com/horyel28,Votaste por Mulino sin saber que tiene una hija lesbiana?  Te va a dar algo cuando lo veas apoyando el matrimonio igualitario PAYASO,6 may.,2024-05-06T22:01:10.000Z
Ana Marquez,@VicaX001,,,1,,113,https://twitter.com/VicaX001/status/1789459796694884730,https://twitter.com/VicaX001,AHHAHAHAHHA our lesbian gaydar is ON.,11 may.,2024-05-12T00:57:16.000Z
L A,@luist109,,,1,1,26,https://twitter.com/luist109/status/1788556467211031010,https://twitter.com/luist109,"Cuánto odio princesa, uno tratándote bien y tú de grosera; no será que eres lesbiana frustrada",9 may.,2024-05-09T13:07:46.000Z
JC,@JCLG26,,,,,15,https://twitter.com/JCLG26/status/1789845494929227913,https://twitter.com/JCLG26,"Tiene familia pero tiene pinta de lesbiana newyorquina y la gente es bien bruta al no notar la pinta lésbica que tiene. Onda mamá de Blandón que abandonó a su familia por una mujer, para esa gente tener familia fue por ""presión de la sociedad""",5h,2024-05-13T02:29:54.000Z
Dariel no Dario!,@Demma0417126,,,,,37,https://twitter.com/Demma0417126/status/1787727502514733348,https://twitter.com/Demma0417126,"Lo que ves es lo que soy... perfiles falsos? Pues no vi muchos que digamos... pero bueno, ya dejando el relajo dile a la gente y hazlo público que eres abiertamente lesbiana, que te gusta la arepa y las tijeras... acepta tu realidad!",7 may.,2024-05-07T06:13:45.000Z
♡BTS⁷,@Jeikei2708,,,2,1,169,https://twitter.com/Jeikei2708/status/1788586368236388497,https://twitter.com/Jeikei2708,La verdad no me sorprendería que algún momento ella diga que es lesbiana,9 may.,2024-05-09T15:06:35.000Z
Jahir Rodríguez,@yair_rodriguez,,,2,1,92,https://twitter.com/yair_rodriguez/status/1788643894999093687,https://twitter.com/yair_rodriguez,"Es lesbiana odiando a otros gays y lesbianas. O sea, la sociedad general no es la que odia, odian los LGBT a su propia gente según estén frutrados o realizados. Es bueno para que no estén diciendo que Panamá es homofico, los homofóbicos son los LGBT entre si.",9 may.,2024-05-09T18:55:10.000Z
Mad,@Madd1499,,,,,7,https://twitter.com/Madd1499/status/1788523602884640837,https://twitter.com/Madd1499,"Ay, pero ustedes que le hacen caso, ella está bien trastocada. QUE TE IMPORTA, QUIEN ES CUECO O LESBIANA eso no es tu problema, porque ella se mete en la vida privada de las personas, y eso QUE TIENE QUE VER con la política...trastocada y resentida",9 may.,2024-05-09T10:57:10.000Z
Daniel,@DanielDelg11,,,,1,30,https://twitter.com/DanielDelg11/status/1788201735862854114,https://twitter.com/DanielDelg11,"Entonces, tú vienes aquí diciendo Lombagay con fuente Arial 12 y te tengo que dar las fuentes del tema de que la hija lesbiana de Mulino fue conversación del domingo. Que pasó manito, tas como que bien inútil?  Acaso no hay manos, ojos y oídos para buscar?",8 may.,2024-05-08T13:38:11.000Z
Wendy Navarro Salas,@itsbrowneyes1,,,,,63,https://twitter.com/itsbrowneyes1/status/1788972542046220620,https://twitter.com/itsbrowneyes1,"No te cansas de hablar burradas? Para empezar, discriminar a una persona porque es homosexual es una pendejada, a mi que me importa si es gay o lesbiana si hace bien su trabajo? Dios ama a todos por igual, deje de estar juzgando que eso si es pecado siervita.",10 may.,2024-05-10T16:41:06.000Z
Charlotte,@charlotecgc,,,1,,160,https://twitter.com/charlotecgc/status/1787835989412503866,https://twitter.com/charlotecgc,Entonces según ustedes votaron por Mulino porq era respetable y conservardor y dln su hija es lesbiana y el ateo,7 may.,2024-05-07T13:24:50.000Z
jules,@soloJules001,,,1,,54,https://twitter.com/soloJules001/status/1788230952243655025,https://twitter.com/soloJules001,"Así es, Yuri. Sino inventan que eres lesbiana. Que tiene de malo estar sola. Disfrutando la vida. Prefiero sola que mal acompañada.",8 may.,2024-05-08T15:34:17.000Z
jose,@joseeleal9,,,2,1,343,https://twitter.com/joseeleal9/status/1787838879283707979,https://twitter.com/joseeleal9,"roux tiene una hija lesbiana, martinelli tiene un par de hijos gay, lombana no sabemos si es gay, nito creo q tiene una hija gay, todos tienen rabo de paja",7 may.,2024-05-07T13:36:19.000Z
Daniel,@DanielDelg11,,,,1,33,https://twitter.com/DanielDelg11/status/1788197755787112493,https://twitter.com/DanielDelg11,"Pero no te preocupes, es más probable que Mulino sea el que apruebe el Matrimonio Gay. Después de todo el es el de la hija lesbiana y el que lo defendió en público",8 may.,2024-05-08T13:22:22.000Z
Princesa,@princesa170492,,,,1,118,https://twitter.com/princesa170492/status/1787866961193345430,https://twitter.com/princesa170492,Vergüenza???? Vergüenza da desnudarse en redes y ustedes lo hacen! Vergüenza da ser homosexual y lesbiana y lo hacen! Vergüenza es haber perdido como lombana y andar llorando por ahí,7 may.,2024-05-07T15:27:55.000Z
Ally D’Bieber,@6aleria_,,,10,3,2 mil,https://twitter.com/6aleria_/status/1788208032649785521,https://twitter.com/6aleria_,A mi me preocupa el de la población en extrema pobreza en Panamá. No el de una vieja huevona con corte de lesbiana con mental issues que no hace ni pinga.,8 may.,2024-05-08T14:03:12.000Z
Irving De Frias,@irvingdefrias_,,,3,,124,https://twitter.com/irvingdefrias_/status/1788617155728019825,https://twitter.com/irvingdefrias_,La desgraciada tiene hasta la muela podría  de tanto odio lesbiana restringida,9 may.,2024-05-09T17:08:55.000Z
Ally D’Bieber,@6aleria_,,,10,3,2 mil,https://twitter.com/6aleria_/status/1788208032649785521,https://twitter.com/6aleria_,A mi me preocupa el de la población en extrema pobreza en Panamá. No el de una vieja huevona con corte de lesbiana con mental issues que no hace ni pinga.,8 may.,2024-05-08T14:03:12.000Z
Irving De Frias,@irvingdefrias_,,,3,,124,https://twitter.com/irvingdefrias_/status/1788617155728019825,https://twitter.com/irvingdefrias_,La desgraciada tiene hasta la muela podría  de tanto odio lesbiana restringida,9 may.,2024-05-09T17:08:55.000Z
amerikkka most wanted,@saraathv,,,1,,37,https://twitter.com/saraathv/status/1787671903257133404,https://twitter.com/saraathv,He looks like a lesbian …,6 may.,2024-05-07T02:32:49.000Z
Edgar A. Yssa,@YssaEdgar,,,,,82,https://twitter.com/YssaEdgar/status/1788362564763517129,https://twitter.com/YssaEdgar,"Salio la soqueta analista política hija del Papa Francisco feliz por Mulino con una hija lesbiana, ateo y abiertamente de acuerdo con el matrimonio gay, y Ratanelli con un hijo gay, pero feliz que no gano Lombana y con miedo porque tiene miedo que pinten la asamblea de Rosado!",8 may.,2024-05-09T00:17:16.000Z
Gueisha,@Gueisha3,,,3,,198,https://twitter.com/Gueisha3/status/1788294772064424320,https://twitter.com/Gueisha3,Pautaron la proclamación de José Raúl según la junta Nacional de escrutinio que faltan 20 actas y toda estupidez algo no me huele nada bien Recuerden que ahí está el papá de la lesbiana que presentó la denuncia a la Corte Suprema de Justicia y el tribunal electoral ojo con esto,8 may.,2024-05-08T19:47:53.000Z
Ana Marquez,@VicaX001,,,1,,477,https://twitter.com/VicaX001/status/1789526204866769015,https://twitter.com/VicaX001,What in the lesbian world is this homosexualization?? Oh wait she kissed and was kissed by #NamtanTipnaree Ok Ok. Every girl kissed by her or #MilkPansa will experiment the same awakening.,12 may.,2024-05-12T05:21:09.000Z
PanPam,@PamelaCouceiro,,,1,,55,https://twitter.com/PamelaCouceiro/status/1787853687592722618,https://twitter.com/PamelaCouceiro,"Not a lesbian hating on L*mbana bc he's ""pro gay""
????????????????????????????",7 may.,2024-05-07T14:35:10.000Z
Fuerza Panameña LGBTIQ+,@fuerzapanama507,,,2,,82,https://twitter.com/fuerzapanama507/status/1788170853923852491,https://twitter.com/fuerzapanama507,"Mulino tiene un concepto del matrimonio para la creación pero sí respeta el derecho a la autonomía de cada uno de sus ciudadanos. Eso implica, que respeta la decisión de cada quién de formar un vínculo de vida con quién quiera. Además, Mulino tiene una hija lesbiana. ,",8 may.,2024-05-08T11:35:28.000Z
Edgar A. Yssa,@YssaEdgar,"data:,",,,,178,https://twitter.com/YssaEdgar/status/1788362612561818051,https://twitter.com/YssaEdgar,"Salio la soqueta analista política hija del Papa Francisco feliz por Mulino con una hija lesbiana, ateo y abiertamente de acuerdo con el matrimonio gay, y Ratanelli con un hijo gay, pero feliz que no gano Lombana y con miedo porque tiene miedo que pinten la asamblea de Rosado!",8 may.,2024-05-09T00:17:27.000Z
Edgar A. Yssa,@YssaEdgar,https://pbs.twimg.com/ext_tw_video_thumb/1787687897258156032/pu/img/RoJU2A8Ub0XctMEW.jpg,,,,178,https://twitter.com/YssaEdgar/status/1788362612561818051,https://twitter.com/YssaEdgar,"Salio la soqueta analista política hija del Papa Francisco feliz por Mulino con una hija lesbiana, ateo y abiertamente de acuerdo con el matrimonio gay, y Ratanelli con un hijo gay, pero feliz que no gano Lombana y con miedo porque tiene miedo que pinten la asamblea de Rosado!",8 may.,2024-05-09T00:17:27.000Z
