Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
Myriam Coromoto,@CoromotoMyriam,"https://pbs.twimg.com/media/GM0D1TTWwAAdwzs?format=jpg&name=small, https://pbs.twimg.com/media/GM0D1TTWwAAdwzs?format=jpg&name=small",5,23,4,196,https://twitter.com/CoromotoMyriam/status/1787088843365036507,https://twitter.com/CoromotoMyriam,"Glorioso San José  el hombre justo y prudente y consentido de Dios ,comprendiste los planes de Dios en Jesús  y María en Nazareth,te necesitamos en elpara construir muchos Nazareth como Fuente  viva y sagrada de Amor sanador, Ruega x nosotros",5 may.,2024-05-05T11:55:57.000Z
Gabriela,@damnethgmr,,,,,16,https://twitter.com/damnethgmr/status/1787115204771258504,https://twitter.com/damnethgmr,hombre no es gente,5 may.,2024-05-05T13:40:42.000Z
Jeleydick,@GalacticaByJele,"https://pbs.twimg.com/amplify_video_thumb/1787606341072113664/img/b6kI1uc_7Q8BDX_q.jpg, https://pbs.twimg.com/amplify_video_thumb/1787606341072113664/img/b6kI1uc_7Q8BDX_q.jpg, https://pbs.twimg.com/amplify_video_thumb/1787606341072113664/img/b6kI1uc_7Q8BDX_q.jpg",,,,61,https://twitter.com/GalacticaByJele/status/1787646452933562737,https://twitter.com/GalacticaByJele,De verdad que la única especie que no se evoluciona es el hombre.,6 may.,2024-05-07T00:51:41.000Z
Joey E,@joenyestelasdl,,,,,209,https://twitter.com/joenyestelasdl/status/1787901305161158795,https://twitter.com/joenyestelasdl,"Ya que tu marido es un hombre pudiente, le puedes decir que te arregle esos dientes por favor",7 may.,2024-05-07T17:44:23.000Z
.𖥔 ݁ ˖,@unrealsiumai,,4,27,2,1 mil,https://twitter.com/unrealsiumai/status/1787478375352697291,https://twitter.com/unrealsiumai,que hay de positivo en un hombre que transpira contradicción e ilegitimidad?? en un hombre que anoche dijo ser conciliador seguido de imponer el poder del Ejecutivo? diosmio BASTA.,6 may.,2024-05-06T13:43:49.000Z
Raulito,@RaulInspirado,https://pbs.twimg.com/ext_tw_video_thumb/1788367388661977088/pu/img/1iL0ne-utUBL1-uB.jpg,1,3,,41,https://twitter.com/RaulInspirado/status/1788371628444787132,https://twitter.com/RaulInspirado,"Así me imagino físicamente a @RealSeasonNT1 y encima también menciona a su mujer
Tiene que ser este hombre",1h,2024-05-09T00:53:17.000Z
Robert A. Goodrich V.,@robteeusss,,50,234,19,8 mil,https://twitter.com/robteeusss/status/1786102503672582222,https://twitter.com/robteeusss,Si Martín es el hombre que tiene todas las soluciones porqué está tan desesperado por anclarse de alguien?,2 may.,2024-05-02T18:36:35.000Z
ʟɪᴄᴋʏ ᴘᴀᴘɪ,@Lickypapii,"https://pbs.twimg.com/ext_tw_video_thumb/1787481819396390912/pu/img/SyKaTNktWdMPY1tu.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787481819396390912/pu/img/SyKaTNktWdMPY1tu.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787481819396390912/pu/img/SyKaTNktWdMPY1tu.jpg",,10,,841,https://twitter.com/Lickypapii/status/1787488342021484901,https://twitter.com/Lickypapii,Lo que a mi me gusta un hombre cutesie,6 may.,2024-05-06T14:23:25.000Z
FireWolf Puppy,@yizelRabbit,https://pbs.twimg.com/media/GM-jnILXQAMMofw?format=jpg&name=small,,3,1,189,https://twitter.com/yizelRabbit/status/1787953664218243410,https://twitter.com/yizelRabbit,Me falta el hombre y ser una caballita de mar,7 may.,2024-05-07T21:12:26.000Z
orlando,@Nosoyperfecto12,"https://pbs.twimg.com/ext_tw_video_thumb/1787175170530004992/pu/img/qUji3VoRhzdGa5J9.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787175170530004992/pu/img/qUji3VoRhzdGa5J9.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787175170530004992/pu/img/qUji3VoRhzdGa5J9.jpg",1,11,1,871,https://twitter.com/Nosoyperfecto12/status/1787185033028960570,https://twitter.com/Nosoyperfecto12,Este hombre si es hermoso,5 may.,2024-05-05T18:18:10.000Z
Ara♡ ¨̮Polly Pocket,@Zu2992,,,,1,169,https://twitter.com/Zu2992/status/1787988244627439664,https://twitter.com/Zu2992,"A veces quisiera ser como una caballita de mar. No escuela, no trabajo, puro embarazar a mi hombre.",7 may.,2024-05-07T23:29:51.000Z
Aliizzzzzx,@aliizzzzzx,"https://pbs.twimg.com/media/GMoG3lcWsAAWFaO?format=jpg&name=small, https://pbs.twimg.com/media/GMoG3lcWsAAWFaO?format=jpg&name=small",63,323,1,11 mil,https://twitter.com/aliizzzzzx/status/1786439021830275262,https://twitter.com/aliizzzzzx,"Realmente la evolución de este hombre es de admirar, empezó el solito y miren su cierre de campaña.
Lo digo no porque sea mi candidato, si no que chuzo, es impresionante lo que hizo su perseverancia.",3 may.,2024-05-03T16:53:47.000Z
Diario DiaaDia,@DiaaDiaPa,https://pbs.twimg.com/ext_tw_video_thumb/1787967094010589184/pu/img/Ld5AEr4-hrjICznP.jpg,,1,,434,https://twitter.com/DiaaDiaPa/status/1787967129217609733,https://twitter.com/DiaaDiaPa,#ElPaísDD Atrapan a hombre con arma de fuego en Arraiján http://diaadia.com.pa/el-pais/atrapan-hombre-con-arma-de-fuego-en-arraijan-777435…,7 may.,2024-05-07T22:05:57.000Z
Marta Ortiz,@martaortizs,,,3,1,194,https://twitter.com/martaortizs/status/1786050601157001493,https://twitter.com/martaortizs,Diosito yo necesito un hombre como Maluma,2 may.,2024-05-02T15:10:21.000Z
pareja c3,@tazmania8014,,,11,7,480,https://twitter.com/tazmania8014/status/1787876030801178983,https://twitter.com/tazmania8014,"Quien por Colón, mujer hombre lo que sea. Que fkn arrechera me cargo ahora mismo",7 may.,2024-05-07T16:03:57.000Z
Telemetro Reporta,@TReporta,https://pbs.twimg.com/ext_tw_video_thumb/1786875469440155648/pu/img/4h9uzBm--6Wqgf8S.jpg,,1,,1 mil,https://twitter.com/TReporta/status/1786890408338821594,https://twitter.com/TReporta,Unidades de @ProtegeryServir aprehendieron en Calidonia a un hombre que vendía a través de redes sociales tanques de pintura que habían sido hurtados de un local comercial en Betania. #TReporta,4 may.,2024-05-04T22:47:26.000Z
Jenny,@jennnnq,,12,9,,1 mil,https://twitter.com/jennnnq/status/1787256134891434320,https://twitter.com/jennnnq,"un hombre que no fue a NINGUN debate, MATO, ROBO … es enserio Panamá?",5 may.,2024-05-05T23:00:42.000Z
fanny,@esteeeppppp,,,,,146,https://twitter.com/esteeeppppp/status/1787203191886487884,https://twitter.com/esteeeppppp,lo peor es q el hombre ni ha dicho eso,5 may.,2024-05-05T19:30:20.000Z
,@miro_sophie,,,,1,72,https://twitter.com/miro_sophie/status/1788296961268883663,https://twitter.com/miro_sophie,Me da asco un hombre haciendo live,6h,2024-05-08T19:56:35.000Z
Andrea Carolina,@TheBunnyHero11,,25,80,8,3 mil,https://twitter.com/TheBunnyHero11/status/1788207680370143487,https://twitter.com/TheBunnyHero11,"¿Qué? 
En mi país hay diputados con casos judiciales de violencia s*xual y los manes siguen su carrera normal. Es que hasta que lo olvidan. 

Así que no lo sé, rick. En el mundo, un hombre puede seguir su vida después que lo hayan acusado de lo que sea.",11h,2024-05-08T14:01:48.000Z
Adiliz A. Barrera M.,@Adiliz_,,1,1,,84,https://twitter.com/Adiliz_/status/1788202461703909546,https://twitter.com/Adiliz_,"Totalmente de acuerdo! 

Hombre y mujeres merecen respeto por igual!",12h,2024-05-08T13:41:04.000Z
Joa,@mergjgsr,https://pbs.twimg.com/media/GM01_NLXgAA1nLM?format=jpg&name=small,,,,19,https://twitter.com/mergjgsr/status/1787144326864056497,https://twitter.com/mergjgsr,Hombre tan insoportable...,5 may.,2024-05-05T15:36:25.000Z
@soyjosemusic,@soyjosemusic,"https://pbs.twimg.com/media/GM15RB2XUAA3vRH?format=jpg&name=small, https://pbs.twimg.com/media/GM15RB2XUAA3vRH?format=jpg&name=small",1,7,,476,https://twitter.com/josemusicpty/status/1787224176744415693,https://twitter.com/josemusicpty,"La corrupción te pone feo, porque mira esa belleza de hombre y ahora mira a Benicio ni con todo lo que se robó puede arreglarse esa existencia",5 may.,2024-05-05T20:53:43.000Z
Alcira Raquel,@alciraque,,8,57,3,1 mil,https://twitter.com/alciraque/status/1785999446284669101,https://twitter.com/alciraque,"""En mi gobierno, el que nace mujer es mujer, el que nace hombre es hombre""

Enterándome ahora que el gobierno que nos toque tendrán decisión sobre esto.

Vaya IGNORANCIA. Por eso va de último!",2 may.,2024-05-02T11:47:04.000Z
nedesita✴︎,@neddde,,,,,86,https://twitter.com/neddde/status/1786094245650297009,https://twitter.com/neddde,Que tan miserable tienes que ser para meterte con un hombre con familia?,2 may.,2024-05-02T18:03:46.000Z
Dan,@bulgin_daniel,,,2,,243,https://twitter.com/bulgin_daniel/status/1787797400075030949,https://twitter.com/bulgin_daniel,La única y primera servida de coño de este hombre,7 may.,2024-05-07T10:51:30.000Z
Luis Enrique,@LuiisEnriique_,https://pbs.twimg.com/media/GM_tBHyWYAAmmGL.jpg,1,2,2,310,https://twitter.com/LuiisEnriique_/status/1788217621277512160,https://twitter.com/LuiisEnriique_,"La policía trabajo de buena manera, la gente dice “están protegiendo a un corrupto “ pero la REALIDAD es que la policía no podía dejar que mataran a ese hombre ahí. 

Que si hay irregularidades? Claroooo, nadie me quita que robaron actas en Penonome",11h,2024-05-08T14:41:19.000Z
Albert Moral,@roal2496,,,,,37,https://twitter.com/roal2496/status/1785754456715403473,https://twitter.com/roal2496,"Al final, el hombre nunca pisó la luna.",1 may.,2024-05-01T19:33:34.000Z
°,@Reneo19TG,"https://pbs.twimg.com/amplify_video_thumb/1787875509705080833/img/JpR0a5CtywmuH7mT.jpg, https://pbs.twimg.com/amplify_video_thumb/1787875509705080833/img/JpR0a5CtywmuH7mT.jpg, https://pbs.twimg.com/amplify_video_thumb/1787875509705080833/img/JpR0a5CtywmuH7mT.jpg",1,13,,549,https://twitter.com/Reneo19TG/status/1787876513712427456,https://twitter.com/Reneo19TG,"Sigan tirando hate que se les nota los celos, este hombre es un líder y será oposición, Panamá ya no aguanta la sinvergüenzura de los mismos de siempre y la pasividad de los mismos de siempre.",7 may.,2024-05-07T16:05:52.000Z
Fr4nk,@Fr4nk0518,https://pbs.twimg.com/media/GNAFYN6XIAA5OvH?format=jpg&name=small,,1,,39,https://twitter.com/Fr4nk0518/status/1787971562211078582,https://twitter.com/Fr4nk0518,"El hombre de las cavernas no conoce el gyn y la buena alimentación?

Entre mas propenso a sufrir un infarto por la grasa acumulada y que tu  barrigota no te permita ver el pipisin hace años ,  te hace más heterosexual ?",7 may.,2024-05-07T22:23:33.000Z
GGregor,@LGOM507,,1,29,4,2 mil,https://twitter.com/LGOM507/status/1787683667533271091,https://twitter.com/LGOM507,"Que hombre te va mantener, si eres más fea que mi pipí",6 may.,2024-05-07T03:19:34.000Z
Oreana15,@Oreana1511,,,3,1,144,https://twitter.com/Oreana1511/status/1787854649392783493,https://twitter.com/Oreana1511,"Siempre sale un MMGVO!!! Y HOMBRE! No marico, es paja! Tanta paja q hay VIDEOS de la maldita trepando el carro!! Hay un fucking libro en Amazon de la desquiciada JAJAJAJAJAJAJAJAJAJANNAANANANANANANANAJAJAJA Ojala nunca te toque ser un bene Reno! Becerro",7 may.,2024-05-07T14:38:59.000Z
De𝕏 Valdés Polo,@ElMismoDex,"https://pbs.twimg.com/ext_tw_video_thumb/1787209957089095680/pu/img/yAREIOqDOw6gGYGj.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787209957089095680/pu/img/yAREIOqDOw6gGYGj.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787209957089095680/pu/img/yAREIOqDOw6gGYGj.jpg",,,,53,https://twitter.com/ElMismoDex/status/1787253101088444738,https://twitter.com/ElMismoDex,Será este el fin del hombre gato??,5 may.,2024-05-05T22:48:39.000Z
Uniqua Opina,@amoaki22,,3,18,3,1 mil,https://twitter.com/amoaki22/status/1785375294452351218,https://twitter.com/amoaki22,"Fucking Melitón ya nunca más en tu puta vida te tires para nada. 

Si ven que hombre no es gente? Yo de cueca tirándole flores y creyéndole el cuento  

Los hombres se superan cada vez Massssss",30 abr.,2024-04-30T18:26:55.000Z
,@shynachen,,,3,1,157,https://twitter.com/shynachen/status/1786808401311207570,https://twitter.com/shynachen,Como que tú llevabas 5 años con tu novia y la dejas por tu ex? Hombre no es gente,4 may.,2024-05-04T17:21:34.000Z
NT,@NicuuTh,,,8,2,529,https://twitter.com/NicuuTh/status/1787941709029974145,https://twitter.com/NicuuTh,"Me da igual si me funan pero todos los hombres que me parecen guapos son gays o bi.

Creo que es porque me gusta ver a manes que lucen clean 

Ni modo. Igual están bellísimos xD

Hombre hetero no es gente ni familia",7 may.,2024-05-07T20:24:56.000Z
vick,@bbyacuario,"https://pbs.twimg.com/media/GMY-uwqaEAAhpq4?format=jpg&name=small, https://pbs.twimg.com/media/GMY-uwqaEAAhpq4?format=jpg&name=small",,,,60,https://twitter.com/bbyacuario/status/1785537782946873646,https://twitter.com/bbyacuario,"La girls solo queremos , pero como hombre no es gente ni modo.",1 may.,2024-05-01T05:12:35.000Z
Alejandro,@AVO_06,https://pbs.twimg.com/amplify_video_thumb/1786853402380505088/img/TI_AkrFRvwrg6W4F.jpg,,,,34,https://twitter.com/AVO_06/status/1786904790313697787,https://twitter.com/AVO_06,Este hombre es un chiste JAJAJAA,4 may.,2024-05-04T23:44:35.000Z
Stevens Joseph,@stevensjoseph,"https://pbs.twimg.com/media/GMvlrSPWMAAz4Ej?format=jpg&name=360x360, https://pbs.twimg.com/media/GMvlrSPWMAAz4Ej?format=jpg&name=360x360",,,,57,https://twitter.com/stevensjoseph/status/1786971597519069476,https://twitter.com/stevensjoseph,Cosas que un hombre necesita!,4 may.,2024-05-05T04:10:03.000Z
Luis Pinedo,@luis_pinedo_,,2,11,2,707,https://twitter.com/luis_pinedo_/status/1787284660537438637,https://twitter.com/luis_pinedo_,"Llora como mujer
Lo que no supiste 
Defender cómo hombre 

Sultana Aixa",5 may.,2024-05-06T00:54:03.000Z
FireWolf Puppy,@yizelRabbit,"https://pbs.twimg.com/ext_tw_video_thumb/1787537070975545344/pu/img/Q765n-wdoB4SHTCy.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787537070975545344/pu/img/Q765n-wdoB4SHTCy.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1787537070975545344/pu/img/Q765n-wdoB4SHTCy.jpg",1,6,,235,https://twitter.com/yizelRabbit/status/1787579405478281591,https://twitter.com/yizelRabbit,"Detrás de un gran hombre siempre hay una gran mujer.
Big fan de esa señora desde que empecé a seguirlo",6 may.,2024-05-06T20:25:16.000Z
Luzma,@Luzpg27,,,2,,82,https://twitter.com/Luzpg27/status/1787300219886932151,https://twitter.com/Luzpg27,Ustedes acaban de escuchar las palabras que dio ese hombre? Definitivamente que es el triunfo de los ignorantes,5 may.,2024-05-06T01:55:53.000Z
jamelcito,@Jamel12skii,,,,,20,https://twitter.com/Jamel12skii/status/1786277875039023178,https://twitter.com/Jamel12skii,bandido? que es eso? yo soy hombre de una sola mujer.,3 may.,2024-05-03T06:13:27.000Z
DrMocci,@DrMocci,,19,166,42,11 mil,https://twitter.com/DrMocci/status/1787307427693482472,https://twitter.com/DrMocci,Los 10 años de mal gobierno y un hombre honesto,5 may.,2024-05-06T02:24:31.000Z
A s h.,@ashlieeenicolee,,,,,11,https://twitter.com/ashlieeenicolee/status/1786195685622137178,https://twitter.com/ashlieeenicolee,Hombre pa' pendejo y no se lo mando a decir con nadie.,2 may.,2024-05-03T00:46:52.000Z
Manu,@ManuNachos,,,1,1,74,https://twitter.com/ManuNachos/status/1785712875740209322,https://twitter.com/ManuNachos,"TODOS  los políticos son la misma vaina, no crean en hombre porque van a salir decepcionados!",1 may.,2024-05-01T16:48:21.000Z
Procuraduría General de la Nación,@PGN_PANAMA,,2,1,,349,https://twitter.com/PGN_PANAMA/status/1788343623266025766,https://twitter.com/PGN_PANAMA,En Bocas del Toro condenan a un hombre a 90 meses de prisión por ventas e sustancias ilícitas,2h,2024-05-08T23:02:00.000Z
C.U.C.O. Panamá,@CUCOPanama,https://pbs.twimg.com/ext_tw_video_thumb/1787111828419465216/pu/img/AVkIWzbVCVwOJUWu.jpg,3,1,,227,https://twitter.com/CUCOPanama/status/1787124422039478631,https://twitter.com/CUCOPanama,Espero q este hombre no sea elegido,5 may.,2024-05-05T14:17:20.000Z
seaweed brain,@kendallamath,,,,,4,https://twitter.com/kendallamath/status/1786398887013470360,https://twitter.com/kendallamath,Lo unico que un hombre necesita es un arco del “viaje del héroe” .,3 may.,2024-05-03T14:14:19.000Z
Isaac Larrier,@IsaacLarrier,,2,11,1,696,https://twitter.com/IsaacLarrier/status/1786502722914553985,https://twitter.com/IsaacLarrier,"""Cuando la sentencia contra la mala obra no se ejecuta enseguida, el corazón del hombre queda más predispuesto para hacer el mal"".

(Salomón)",3 may.,2024-05-03T21:06:55.000Z
Yeini,@Yei_Yei02,"https://pbs.twimg.com/media/GMvw1HMWAAAtCgN?format=jpg&name=small, https://pbs.twimg.com/media/GMvw1HMWAAAtCgN?format=jpg&name=small",,,,12,https://twitter.com/Yei_Yei02/status/1786788630842798453,https://twitter.com/Yei_Yei02,"Este hombre, este hombre!!!!!",4 may.,2024-05-04T16:03:01.000Z
HOMBRE BISEXUAL,@dosxdos2022,,,3,1,225,https://twitter.com/dosxdos2022/status/1788183022912630811,https://twitter.com/dosxdos2022,Quiero que me lo metan así,13h,2024-05-08T12:23:50.000Z
Kenia Martinez,@KeKeMartinez92,,,,,74,https://twitter.com/KeKeMartinez92/status/1785472693552255048,https://twitter.com/KeKeMartinez92,"Estoy orgullosa de vos, sos un gran hombre",30 abr.,2024-05-01T00:53:57.000Z
queenk444,@4keenza,,,,,117,https://twitter.com/4keenza/status/1786055199380869232,https://twitter.com/4keenza,Ya no se que hacer ni que pensar sobre ese hombre,2 may.,2024-05-02T15:28:37.000Z
Chun-Li,@SMad_27,https://pbs.twimg.com/ext_tw_video_thumb/1785713461931982848/pu/img/7iHK-fbCGlTPI3ER.jpg,,1,,304,https://twitter.com/SMad_27/status/1785785758495682592,https://twitter.com/SMad_27,"Ufff y ese inglés, este hombre es perfecto",1 may.,2024-05-01T21:37:57.000Z
No al Ruido,@Elsadea03,"https://pbs.twimg.com/media/GNFqpRqWIAAsSjG?format=jpg&name=small, https://pbs.twimg.com/media/GNFqpRqWIAAsSjG?format=jpg&name=small",,,,6,https://twitter.com/Elsadea03/status/1788354381642936775,https://twitter.com/Elsadea03,Este hombre disque independiente se sale del prd ahora de paños y manteles con My indep.,2h,2024-05-08T23:44:45.000Z
J O H A,@22_Kyneth,,,,,17,https://twitter.com/22_Kyneth/status/1787181500393251228,https://twitter.com/22_Kyneth,Se que he publicado mucho sobre Lombana pero JO! Ese hombre me tiene locaaaa,5 may.,2024-05-05T18:04:08.000Z
Ivette Ng de Jaén,@ivettengdejaen,,,,,3,https://twitter.com/ivettengdejaen/status/1787003833119314254,https://twitter.com/ivettengdejaen,"Oremos por este gran hombre, ejemplo para hoy y futuras generaciones.",5 may.,2024-05-05T06:18:09.000Z
ɪꜱᴀᴄ ♐︎,@isachh05,,,,,67,https://twitter.com/isachh05/status/1786680334597136414,https://twitter.com/isachh05,Menos mal fuimos un mal hombre y una porquería @johnb21c,4 may.,2024-05-04T08:52:41.000Z
Yasuri Morales,@yasuriargelis,,,,,30,https://twitter.com/yasuriargelis/status/1785483783983997062,https://twitter.com/yasuriargelis,La otra me tiene la mala por un hombre qué ni la quiere,30 abr.,2024-05-01T01:38:01.000Z
Loly's Secret,@lolyvol02,,1,7,1,268,https://twitter.com/lolyvol02/status/1785471666954326385,https://twitter.com/lolyvol02,"Me parece que muchos hombres aún no comprenden qué la mujer siempre tendrá la última palabra...

Hombre, si usted es un caballero y sabe cual es la finalidad del asunto y su posición, está consciente que no obtendrá nada sino le brinda una buena propuesta de salida a una dama.",30 abr.,2024-05-01T00:49:52.000Z
𝒹𝒶𝓃𝒾𝓈𝒽𝓀𝒶 𝒿ℯ𝒶𝓃,@xkjesi,,,,,19,https://twitter.com/xkjesi/status/1785381875340685421,https://twitter.com/xkjesi,"Pasos para quitarse a un hombre de encima 
#1: pídele plata 
Fin",30 abr.,2024-04-30T18:53:04.000Z
Javier Martínez-Acha,@ACHAUTOPICO,,6,23,1,989,https://twitter.com/ACHAUTOPICO/status/1785665498417442965,https://twitter.com/ACHAUTOPICO,"ten cuidado con la furia del hombre paciente,John Dryden (fue un influyente poeta, crítico literario y dramaturgo inglés, que dominó la vida literaria en la Inglaterra de la Restauración inglesa hasta tal punto que llegó a ser conocida como la Época de Dryden)",1 may.,2024-05-01T13:40:05.000Z
miralles.eth,@luiscorleone12,https://pbs.twimg.com/ext_tw_video_thumb/1785829667833851904/pu/img/uiXjj_mUdRHQ50AS.jpg,,1,,164,https://twitter.com/luiscorleone12/status/1785875823905345981,https://twitter.com/luiscorleone12,Bueno usted nació hombre y se convirtió en rata,1 may.,2024-05-02T03:35:51.000Z
Caro,@carorang17,,,,,56,https://twitter.com/carorang17/status/1785501703287996908,https://twitter.com/carorang17,Yo solo quiero un hombre que diga: “Estoy bien orgulloso de mi novia”,30 abr.,2024-05-01T02:49:13.000Z
mara caponi,@MaraCaponi,,,3,1,21,https://twitter.com/MaraCaponi/status/1788345462010851610,https://twitter.com/MaraCaponi,"Ya es un hombre, por Dios.",2h,2024-05-08T23:09:18.000Z
Larry Catrola,@buscadorpty,,1,4,,664,https://twitter.com/buscadorpty/status/1787494807721353493,https://twitter.com/buscadorpty,Estas elecciones me despertaron unas ganas de ma-mar una jugosa  de hombre negro.,6 may.,2024-05-06T14:49:06.000Z
Miss MaoK,@missmaok,,,3,1,173,https://twitter.com/missmaok/status/1788255876416967104,https://twitter.com/missmaok,"Yo siempre que entrego pedidos aprovecho me arreglo para verme con mi poio después y entregué un pedido a uno y me dice como q “tiene novia” y quedé como, “perdón?” Como que el man pensó que yo quería el se sentara o algo, y no es la primera vez un hombre asume quiero algo con él",8h,2024-05-08T17:13:19.000Z
M. Sant,@MSant27,,,13,3,692,https://twitter.com/MSant27/status/1785932253794648473,https://twitter.com/MSant27,"Yo nací hombre y soy hombre, pero adivina también me gustan.",2 may.,2024-05-02T07:20:04.000Z
I am a Sunflower  (mimi),@Mjaznieth,,,1,,100,https://twitter.com/Mjaznieth/status/1787838186640515278,https://twitter.com/Mjaznieth,"Ayer escuchando la radio, un hombre diciendo que tenía 35 años y que era su primera votación, que nunca le había interesado la política 
Yo con 28 y esta fue mi tercera vez votando.",7 may.,2024-05-07T13:33:34.000Z
₱_ⱠɄ₵ⱧØ,@P_Lucho,,,2,1,43,https://twitter.com/P_Lucho/status/1785832692610629813,https://twitter.com/P_Lucho,"""En mi gobierno el que nace hombre es hombre y el que nace mujer es mujer"" En serio señores, el mismo tema ""Pro"" para ganar votos? #QUEPORQUERIA",1 may.,2024-05-02T00:44:27.000Z
Joshua Lawson,@JoshuaALawson,,,,,111,https://twitter.com/JoshuaALawson/status/1786945431395594526,https://twitter.com/JoshuaALawson,Es “Un hombre de Paz”,4 may.,2024-05-05T02:26:05.000Z
Víctor Herrera,@Vicmanuel_17,,8,36,1,924,https://twitter.com/Vicmanuel_17/status/1787480079045415152,https://twitter.com/Vicmanuel_17,Ahora mismo el hombre más poderoso de pty se llama Juan Diego Vázquez.,6 may.,2024-05-06T13:50:35.000Z
Thysla,@thysla,,3,10,1,388,https://twitter.com/thysla/status/1788028518250500528,https://twitter.com/thysla,"Cinco años para cerrar una tinaquera, este hombre si q es un bueno para nada.",23h,2024-05-08T02:09:53.000Z
Edilberto,@Eddy_507,https://pbs.twimg.com/amplify_video_thumb/1787234861108895744/img/8N9LsHJVif0LYAEX.jpg,1,3,,138,https://twitter.com/Eddy_507/status/1787512416563085585,https://twitter.com/Eddy_507,"Jajaja que risa, el hombre esta escondido en la embajada de Nicaragua y quieren venir dizque ""derecha""
Ese es intimo amigo de Lula, nada que ver con Milei.",6 may.,2024-05-06T15:59:05.000Z
POLÍTICAMENTE EXPUESTO,@politi_expu_,"https://pbs.twimg.com/media/GMkzns6XUAAk2ft?format=jpg&name=small, https://pbs.twimg.com/media/GMkzns6XUAAk2ft?format=jpg&name=small",5,5,,129,https://twitter.com/politi_expu_/status/1786135143951770007,https://twitter.com/politi_expu_,"PIENSO QUE NO SE PUEDE APOYAR A QUIENES PRTENDEN TORCER LA IDENTIDAD BIOLÓGICA DEL HOMBRE, LA MUJER, ADOLECENTES Y NIÑOS, O CAMBIAR EL TÉRMINO DE MUJER A ""PERSONA MENSTRUANTE"", DESMEJORANDO EL VALOR DE LA MUJER. 
LITERAL. Página 8, Artículo 12.   https://juandiegovasquez.com/wp-content/uploads/2021/03/Anteproyecto-de-Ley.-Gestion-Mestrual.pdf…",2 may.,2024-05-02T20:46:17.000Z
Pancho Martin,@PanchoMartin501,,,,,162,https://twitter.com/PanchoMartin501/status/1785917266359431381,https://twitter.com/PanchoMartin501,Mi hombre,2 may.,2024-05-02T06:20:31.000Z
Estefany Pinzon G.,@FefiiPinzon,,64,745,41,23 mil,https://twitter.com/FefiiPinzon/status/1786752806767997176,https://twitter.com/FefiiPinzon,"Si Lombana no gana mañana que se olvide de esto!! 
Mi padre un hombre PRD hasta el hueso decide darle su voto a ese hombre con una visión diferente para Panamá..
Ojala si llega a ganar no nos defraude!",4 may.,2024-05-04T13:40:40.000Z
Damaris (Melfit@) “Famoso en Colombia”,@melfita2508,,10,10,,708,https://twitter.com/melfita2508/status/1785480613845246177,https://twitter.com/melfita2508,"Miguel volvió a ser el hombre energético y competidor q es, q cree q signifique, no lo dire porq Se Escucha feo #UmañaNiParaCongelados @natalyumana",30 abr.,2024-05-01T01:25:25.000Z
Amed A. Rojas Lamela,@amedlamela,,13,73,3,1 mil,https://twitter.com/amedlamela/status/1787722449150267422,https://twitter.com/amedlamela,"Adjudicarle la responsabilidad de un hombre de 50 años a uno de 27, que no tiene nada que ver en MOCA, es un sinsentido e irrespeto (para ambos); se acciona, asume y mejora, no se culpa a otros ¡Seriedad y prudencia! Oportunidad de mejora, pero primero sane desde el aprendizaje.",7 may.,2024-05-07T05:53:40.000Z
!RAMBHEL!,@Aaron_Dered,,,1,1,19,https://twitter.com/Aaron_Dered/status/1785913490516885708,https://twitter.com/Aaron_Dered,Mujer oh hombre ? Xdddd,2 may.,2024-05-02T06:05:31.000Z
Sergio DiazGranados,@sergiodigra,,6,30,1,1 mil,https://twitter.com/sergiodigra/status/1785998176303915460,https://twitter.com/sergiodigra,"El hombre que trabaja para evitar el fin de nuestra especie desde el Jardín Botánico de Nueva York
 -",2 may.,2024-05-02T11:42:02.000Z
albim,@notalbxn,https://pbs.twimg.com/ext_tw_video_thumb/1786029748658778112/pu/img/QOh2TvvdUIReFprx.jpg,1,5,,465,https://twitter.com/notalbxn/status/1786136185850544388,https://twitter.com/notalbxn,HOMBRE Q NACE HOMBRE ES HOMBRE,2 may.,2024-05-02T20:50:26.000Z
Christian Almengor,@christ_16,,,,1,4,https://twitter.com/christ_16/status/1785685988271898976,https://twitter.com/christ_16,"Es seguro para Dios decir al alma santificada: ‘Pide lo que quieras, y te será hecho’. Los instintos celestiales de ese hombre lo guían correctamente.",1 may.,2024-05-01T15:01:30.000Z
HS-Crypto,@Dad7H,,2,6,1,1 mil,https://twitter.com/Dad7H/status/1786248394060480956,https://twitter.com/Dad7H,Si de verdad eres la de la photo. Tu vales mas como mujer y deberias ser tratado como vaso mas fragil. Dios te ha creado para acompañar y ser de ayuda idonea al hombre. No solo es sexo sino pasar toda una vida juntos. Dios te Bendiga,2 may.,2024-05-03T04:16:18.000Z
