Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
𝐀𝐥𝐟𝐫𝐞𝐝𝐨 𝐌𝐨𝐭𝐭𝐚 ن ✠,@AMOTTAPTY,"https://pbs.twimg.com/media/GNTEcOHW8AAmN97?format=jpg&name=360x360, https://pbs.twimg.com/media/GNTEcOHW8AAmN97?format=jpg&name=360x360",82.0,336,35.0,17 mil,https://twitter.com/AMOTTAPTY/status/1789270949121946036,https://twitter.com/AMOTTAPTY,"Hago un reconocimiento público a @Diogenesgalvann, alcalde electo de la ciudad de Colón.

Diógenes es un colonense que viene de una familia humilde de 9 hermanos, cuya abuela con el sudor de su frente levantó a sus nietos a punta de educación, todos los 9 nietos llegaron a ser…",11 may.,2024-05-11T12:26:51.000Z
Cris Rivera,@kreezyriv,"https://pbs.twimg.com/media/GM2c0TGXoAAx7qc?format=jpg&name=small, https://pbs.twimg.com/media/GM2c0TGXoAAx7qc?format=jpg&name=small",292.0,1 mil,104.0,57 mil,https://twitter.com/kreezyriv/status/1787257054312251855,https://twitter.com/kreezyriv,COLÓN DE LA PINGA,5 may.,2024-05-05T23:04:22.000Z
isa,@signo_deaire,"https://pbs.twimg.com/media/GM2wZNaXcAA6z54?format=jpg&name=small, https://pbs.twimg.com/media/GM2wZNaXcAA6z54?format=jpg&name=small",3.0,6,1.0,236,https://twitter.com/signo_deaire/status/1787278578893168984,https://twitter.com/signo_deaire,"“extingan las comarcas y colon” fren en panama y panama oeste que eran regiones mas importantes, tampoco ganó lombana  callate la boca",5 may.,2024-05-06T00:29:53.000Z
Procuraduría General de la Nación,@PGN_PANAMA,"https://pbs.twimg.com/media/GNZ06d3WEAA9Z7T?format=jpg&name=small, https://pbs.twimg.com/media/GNZ06d3WEAA9Z7T?format=jpg&name=small",,1,,473,https://twitter.com/PGN_PANAMA/status/1789746469290799495,https://twitter.com/PGN_PANAMA,"#Detención| Sección de Homicidio y Femicidio de Colón y Guna Yala logró la detención provisional para un hombre extraditado desde Colombia, imputado por homicidio, tentativa de homicidio, robo, privación de libertad y asociación ilícita, ocurridos en el año 2022, en Colón.",13h,2024-05-12T19:56:24.000Z
Rocks D. Warito,@Warito13,"https://pbs.twimg.com/media/GM3BM0dXAAAUVOB?format=jpg&name=small, https://pbs.twimg.com/media/GM3BM0dXAAAUVOB?format=jpg&name=small",,,,92,https://twitter.com/Warito13/status/1787297058136657921,https://twitter.com/Warito13,Bien Colón!,5 may.,2024-05-06T01:43:19.000Z
Badgirlbucal,@QueenGambit12,,72.0,261,57.0,15 mil,https://twitter.com/QueenGambit12/status/1789179109798445448,https://twitter.com/QueenGambit12,"Nunca jamás voy a aceptar a Mulino como presidente, su campaña de basó en el respaldo de un ladrón asilado. Tiene en su círculo cero gente corrupta y jamás ha pagado el daño que hizo en San Felix y Colón de la gente que murió y perdió la vista. Un discurso de mierda no me compra.",11 may.,2024-05-11T06:21:55.000Z
fanny,@esteeeppppp,https://pbs.twimg.com/tweet_video_thumb/GM1tZvVXoAElpph.jpg,,4,,1 mil,https://twitter.com/esteeeppppp/status/1787204922166964229,https://twitter.com/esteeeppppp,si alex lee y bolota vuelven a ganar cambiare mi residencia para arraijan que pereza q colon quiera seguir en las mismas,5 may.,2024-05-05T19:37:12.000Z
Telemetro Reporta,@TReporta,https://pbs.twimg.com/media/GNO6OA9XsAAchxR?format=jpg&name=360x360,2.0,3,1.0,2 mil,https://twitter.com/TReporta/status/1788978261151592493,https://twitter.com/TReporta,"Un camión colisionó contra el tren de carga en Los 4 Altos de Colón, generando congestionamiento vehicular. #TReporta",10 may.,2024-05-10T17:03:49.000Z
ALEXIS E. SANCHEZ,@AESCHORRERA,https://pbs.twimg.com/media/GNFivZbXQAMWhbL?format=jpg&name=small,,,,67,https://twitter.com/AESCHORRERA/status/1788321678675615885,https://twitter.com/AESCHORRERA,"Camino a Tierra Oscura, Bocas del Toro, veo estos 2 yates. Se q Mark compro a un millonario Russo uno.
¿Q hace Mark Zuckerberg en Isla Colon? No creo que venga ese yate sin el. Algo huele mal en Dinamarca, es en Bocas del Toro.
@FernandoCorreaJ @MiguelABernalV @criticaenlinea",8 may.,2024-05-08T21:34:48.000Z
Queen in the North,@MayiiRoses,"https://pbs.twimg.com/media/GM3S643XgAA9wkZ?format=jpg&name=360x360, https://pbs.twimg.com/media/GM3S643XgAA9wkZ?format=jpg&name=360x360",17.0,40,2.0,1 mil,https://twitter.com/MayiiRoses/status/1787316544919237017,https://twitter.com/MayiiRoses,BUENO AZUERO PERO QUE HABLAN DE COLÓN SI USTEDES MIREN LO QUE ELIGIERON,5 may.,2024-05-06T03:00:45.000Z
CfranciscoG,@CFranciscoG,https://pbs.twimg.com/ext_tw_video_thumb/1786977124135358465/pu/img/EAJmcUR298K_CEVL.jpg,,,,29,https://twitter.com/CFranciscoG/status/1786977157249404935,https://twitter.com/CFranciscoG,Esa es tu gente COLON!,4 may.,2024-05-05T04:32:09.000Z
Ros 3xColon,@roselapatricia,"https://pbs.twimg.com/media/GNTek0JWAAE-RHx?format=jpg&name=small, https://pbs.twimg.com/media/GNTek0JWAAE-RHx?format=jpg&name=small",,2,,31,https://twitter.com/roselapatricia/status/1789299679286493564,https://twitter.com/roselapatricia,"En el año 2021 estos 2 maravillosos jóvenes aceptaron la invitacion a Colón, creo que fue su primera visita como oradores a la Sede de Colón, y definitivamente señores Panamá, tiene un brillante futuro.",11 may.,2024-05-11T14:21:01.000Z
Diario Critica.Pa,@criticaenlinea,"https://pbs.twimg.com/media/GNEo21_WMAAkOCj?format=jpg&name=small, https://pbs.twimg.com/media/GNEo21_WMAAkOCj?format=jpg&name=small",9.0,17,8.0,5 mil,https://twitter.com/criticaenlinea/status/1788255452305777124,https://twitter.com/criticaenlinea,"#LOÚLTIMO Balacera en Arco Iris, Colón, cerca a la Universidad. @renebellido #EnDesarrollo",8 may.,2024-05-08T17:11:38.000Z
Senan Panamá,@SENANPanama,https://pbs.twimg.com/media/GNQ2FUpXsAAm2fh?format=jpg&name=360x360,27.0,10,,529,https://twitter.com/SENANPanama/status/1789114425535848689,https://twitter.com/SENANPanama,"#Colón | Unidades del Destacamento #Aeronaval de La Guaira, efectúan  recorridos preventivos dentro de este sector con la finalidad de preservar la seguridad y tranquilidad de los moradores.

#UnPanamáMejor",10 may.,2024-05-11T02:04:53.000Z
Senan Panamá,@SENANPanama,https://pbs.twimg.com/media/GM_zUCeXIAALW_g?format=jpg&name=small,43.0,22,,561,https://twitter.com/SENANPanama/status/1787915107000844790,https://twitter.com/SENANPanama,"#Colón | #Aeronavales de la 3ra. Zona, mediante recorrido en el Corregimiento de Nombre de Dios, realizaron la conducción de un ciudadano; el mismo al ser verificado a través del sistema PDA, arrojó un caso pendiente; fue puesto a órdenes de las autoridades competentes.",7 may.,2024-05-07T18:39:14.000Z
CSSPanama,@CSSPanama,https://pbs.twimg.com/media/GNOXleRXoAE6Nz8?format=jpg&name=small,,5,1.0,779,https://twitter.com/CSSPanama/status/1788954649296589124,https://twitter.com/CSSPanama,"#Colón 
Paramédicos del Departamento Nacional de Gestión de Emergencias, Desastres y Transporte de Pacientes (DENGEDTP), se capacitan sobre el uso del ultrasonido y protocolo FAST, para pacientes con traumas impartido por médicos especialistas en urgencias médico-quirúrgico.",10 may.,2024-05-10T15:30:00.000Z
Senan Panamá,@SENANPanama,"https://pbs.twimg.com/media/GNAgja0WYAAD7rr?format=jpg&name=small, https://pbs.twimg.com/media/GNAgja0WYAAD7rr?format=jpg&name=small",35.0,18,,787,https://twitter.com/SENANPanama/status/1787964850678730967,https://twitter.com/SENANPanama,"#Comunicado | #Senan informa a la ciudadanía, sobre el incidente ocurrido en el distrito de Santa Isabel, provincia de #Colón.

#NoAlDelito",7 may.,2024-05-07T21:56:53.000Z
Rodolfo Ayarza,@rodayarza,"https://pbs.twimg.com/media/GM1RneRXoAAu5Gf?format=jpg&name=900x900, https://pbs.twimg.com/media/GM1RneRXoAAu5Gf?format=jpg&name=900x900",,1,,149,https://twitter.com/rodayarza/status/1787174376862871566,https://twitter.com/rodayarza,Igual los de Bolota en Colón... es un parking más...,5 may.,2024-05-05T17:35:50.000Z
mei,@meibisrods,"https://pbs.twimg.com/media/GM25ZGAXAAA6Ter?format=jpg&name=900x900, https://pbs.twimg.com/media/GM25ZGAXAAA6Ter?format=jpg&name=900x900",,,,141,https://twitter.com/meibisrods/status/1787288471947686346,https://twitter.com/meibisrods,"Que de 1 mesa en Colón no haya salido Alex Lee en ningún voto, me da esperanza. ESPEREMOSSS…",5 may.,2024-05-06T01:09:12.000Z
Ricardo Lombana,@RicardoLombanaG,https://pbs.twimg.com/amplify_video_thumb/1787165810273775616/img/GzH5Bz0ahK8H51Kj.jpg,4.0,80,3.0,4 mil,https://twitter.com/RicardoLombanaG/status/1787165941043786134,https://twitter.com/RicardoLombanaG,"Desde Colón, estamos acompañando al próximo vice presidente de Panamá a votar en el Abel Bravo. Él representa a la juventud, a esa juventud que hoy sale a cambiar el rumbo del país.",5 may.,2024-05-05T17:02:18.000Z
Senan Panamá,@SENANPanama,https://pbs.twimg.com/media/GM55gkRX0AENlmE?format=jpg&name=small,43.0,23,,607,https://twitter.com/SENANPanama/status/1787499708866257315,https://twitter.com/SENANPanama,"#Colón | #Aeronavales de la 3ra. Zona, realizaron la aprehensión y conducción de un ciudadano, por el delito de violencia de género, en el Corregimiento de Nombre de Dios, Distrito de Santa Isabel; el mismo fue puesto a órdenes de las autoridades correspondientes.",6 may.,2024-05-06T15:08:35.000Z
x162z,@xx1721awy,https://pbs.twimg.com/media/GM2lL3sXUAAldfu?format=jpg&name=small,,2,,48,https://twitter.com/xx1721awy/status/1787266262717931738,https://twitter.com/xx1721awy,Maldito colón por eso perdieron las finales con Chiriquí en el baseball,5 may.,2024-05-05T23:40:57.000Z
Nex Noticias,@nexnoticias,"https://pbs.twimg.com/media/GNPTv6FW4AA9r4A?format=jpg&name=small, https://pbs.twimg.com/media/GNPTv6FW4AA9r4A?format=jpg&name=small",2.0,10,,1 mil,https://twitter.com/nexnoticias/status/1789006391941734664,https://twitter.com/nexnoticias,Recolección de basura en Colón se cobrará en la factura de ENSA https://acortar.link/S2K0yV #NexNoticias,10 may.,2024-05-10T18:55:36.000Z
IDAAN,@IDAANinforma,"https://pbs.twimg.com/media/GM0QStcWoAAXEcA?format=jpg&name=small, https://pbs.twimg.com/media/GM0QStcWoAAXEcA?format=jpg&name=small",1.0,3,1.0,2 mil,https://twitter.com/IDAANinforma/status/1787102543266410672,https://twitter.com/IDAANinforma,"#Colón: Se registra daño de tubería de 12 pulgadas ubicada en la salida de la autopista. Se afecta el suministro de agua potable en: Providencia, Quebrada López, Los Pinos, Multifamiliares, Nueva Italia, Río Rita Sur y Norte (partes bajas), Villa Limón y Aguas Claras.
@311Panama",5 may.,2024-05-05T12:50:23.000Z
Telemetro Reporta,@TReporta,"https://pbs.twimg.com/media/GNT0ag1XgAA0a9w?format=jpg&name=small, https://pbs.twimg.com/media/GNT0ag1XgAA0a9w?format=jpg&name=small",3.0,7,1.0,2 mil,https://twitter.com/TReporta/status/1789325460481982898,https://twitter.com/TReporta,"Para este sábado se esperan lluvias fuertes en Darién, comarca Guna Yala, Colón y Panamá. 
También se prevén tormentas en Panamá Oeste, provincias centrales y la región occidental del país. @imhpapma @Sinaproc_Panama #TReporta",11 may.,2024-05-11T16:03:28.000Z
DailyNews507,@DNews507,"https://pbs.twimg.com/media/GM5_1sFXkAAWWsV?format=jpg&name=small, https://pbs.twimg.com/media/GM5_1sFXkAAWWsV?format=jpg&name=small",1.0,,,98,https://twitter.com/DNews507/status/1787506667136979164,https://twitter.com/DNews507,"Canal de Panamá realiza plan piloto de potabilización https://dailynews507.com/index.php/2024/05/06/canal-de-panama-realiza-plan-piloto-de-potabilizacion/…
.
@canaldepanama #DNews507 #DailyNewsPanama #NoticiasPanamá #Colón",6 may.,2024-05-06T15:36:14.000Z
Senan Panamá,@SENANPanama,"https://pbs.twimg.com/media/GM7yUqmXcAMoksT?format=jpg&name=small, https://pbs.twimg.com/media/GM7yUqmXcAMoksT?format=jpg&name=small",33.0,13,,624,https://twitter.com/SENANPanama/status/1787632542247424250,https://twitter.com/SENANPanama,"#BocasDelToro | Unidades de la Sección Especial de Policía Motorizada, de la 1ra. Región #Aeronaval, realizaron la conducción de un ciudadano por alteración del orden público, en Isla Colón. Fue puesto a órdenes de las autoridades competentes.",6 may.,2024-05-06T23:56:25.000Z
Senan Panamá,@SENANPanama,"https://pbs.twimg.com/media/GNJKdVOWcAE8uH0?format=jpg&name=small, https://pbs.twimg.com/media/GNJKdVOWcAE8uH0?format=jpg&name=small",31.0,13,,615,https://twitter.com/SENANPanama/status/1788573887170572655,https://twitter.com/SENANPanama,"#BocasDelToro | Con el objetivo de fortalecer la vigilancia y minimizar los posibles actos delictivos, unidades de la Sección Especial de Policía Motorizada, (SEPM), realizan procedimientos policiales y verifican documentos en la comunidad de Isla Colón.",9 may.,2024-05-09T14:16:59.000Z
Alberto,@Albert507pa,https://pbs.twimg.com/ext_tw_video_thumb/1788754850898968576/pu/img/x8ST1LsKtOfFkr8a.jpg,,,,30,https://twitter.com/Albert507pa/status/1788754880242319466,https://twitter.com/Albert507pa,"El señor Presidente electo reconoció, durante el acto de proclamación, el grande apoyo que recibió en la provincia de Colón",9 may.,2024-05-10T02:16:11.000Z
Migración Panamá,@migracionpanama,https://pbs.twimg.com/ext_tw_video_thumb/1789348937905696768/pu/img/BVJEYKpfd75Q5x4p.jpg,1.0,3,,642,https://twitter.com/migracionpanama/status/1789349096735531496,https://twitter.com/migracionpanama,"Con los equipos de Panamá, Panamá Oeste y Colón, se da clausura a la Copa de Las Estrellas. El ministro Pino muestra su satisfacción por el trabajo realizado, en beneficio de más de 200 niños que se encontraban en riesgo social y a los cuales se les alejó de la delincuencia.",11 may.,2024-05-11T17:37:23.000Z
Radio Panamá,@radiopanama,"https://pbs.twimg.com/media/GM0D4d8XAAATfDy?format=jpg&name=small, https://pbs.twimg.com/media/GM0D4d8XAAATfDy?format=jpg&name=small",1.0,1,2.0,635,https://twitter.com/radiopanama/status/1787089262682259910,https://twitter.com/radiopanama,"#TúEliges2024 El presidente de la República @NitoCortizo y su esposa Yazmín Colón de Cortizo ejercerán su derecho al voto en el Centro de Convenciones Atlapa a las 9:15 de la mañana en la mesa 3437.
#RadioPanama",5 may.,2024-05-05T11:57:37.000Z
IDAAN,@IDAANinforma,"https://pbs.twimg.com/media/GM-2x3oXoAA8mCK?format=jpg&name=900x900, https://pbs.twimg.com/media/GM-2x3oXoAA8mCK?format=jpg&name=900x900",1.0,2,,3 mil,https://twitter.com/IDAANinforma/status/1787848556692258931,https://twitter.com/IDAANinforma,"#Colón: Debido a una rotura de tubería de 30 pulgadas frente a La Cresta en Los 4 Altos, se afecta el suministro en toda el área de la Transístmica, Villa del Caribe, Puerto Escondido, La Primavera y áreas aledañas. @311Panama",7 may.,2024-05-07T14:14:47.000Z
Radio Panamá,@radiopanama,https://pbs.twimg.com/media/GNN6GScWoAAxfw8?format=jpg&name=small,,3,,327,https://twitter.com/radiopanama/status/1788907742884733077,https://twitter.com/radiopanama,"#Nacionales La Fiscalía de Drogas de Colón y Guna Yala con @SENANPanama aprehendieron a 2 personas, decomisaron 9 paquetes con presunta droga y 48 bolsas ziploc con hierba seca,  en una embarcación, al este de Los Cayos Holandeses, en Guna Yala. @PGN_PANAMA
#RadioPanama",10 may.,2024-05-10T12:23:36.000Z
David Montenegro,@d_montenegro11,https://pbs.twimg.com/media/GNLDP43WEAAO9if?format=jpg&name=small,14.0,18,,2 mil,https://twitter.com/d_montenegro11/status/1788706726465683766,https://twitter.com/d_montenegro11,"Presentamos una denuncia ante la @fgelectoral en compañía de nuestro amigo Pedro “Toto” Camargo, candidato a alcalde por el distrito de Donoso, provincia de Colón, y parte de su equipo, por las numerosas irregularidades que constituyen delito electoral el día de las elecciones…",9 may.,2024-05-09T23:04:50.000Z
Senan Panamá,@SENANPanama,https://pbs.twimg.com/media/GNKlh5rWEAAz_ua?format=jpg&name=small,29.0,14,,631,https://twitter.com/SENANPanama/status/1788674021640274292,https://twitter.com/SENANPanama,"#Colón | #Aeronavales de la 3ra. Zona, realizan supervisión de las medidas de seguridad a las embarcaciones, en Río Indio, de igual forma se recalcó el uso de la línea #108, para reportar emergencias y denuncias.

#SeguridadMarítima",9 may.,2024-05-09T20:54:53.000Z
Telemetro Reporta,@TReporta,"https://pbs.twimg.com/ext_tw_video_thumb/1788269420567011329/pu/img/Yvl_XSaTnhWRontX.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1788269420567011329/pu/img/Yvl_XSaTnhWRontX.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1788269420567011329/pu/img/Yvl_XSaTnhWRontX.jpg",2.0,6,,2 mil,https://twitter.com/TReporta/status/1788270003378069684,https://twitter.com/TReporta,"A esta hora reportan el asesinato de una persona a bordo de una camioneta en el sector de Arco Iris, en Colón. #TReporta",8 may.,2024-05-08T18:09:27.000Z
El Siglo de Panamá,@elsiglodigital,"https://pbs.twimg.com/media/GM_cm-OWcAAzmmh?format=jpg&name=small, https://pbs.twimg.com/media/GM_cm-OWcAAzmmh?format=jpg&name=small",,1,,385,https://twitter.com/elsiglodigital/status/1787890144160162048,https://twitter.com/elsiglodigital,"Privan de libertad a tres en Colón, rescatan a dos y uno no aparece https://buff.ly/4dxxLCI

#ESLaRoja",7 may.,2024-05-07T17:00:02.000Z
Destino Panamá,@Destinopanam,"https://pbs.twimg.com/media/GM_tU4xWsAA6ZwO?format=jpg&name=small, https://pbs.twimg.com/media/GM_tU4xWsAA6ZwO?format=jpg&name=small",,,,32,https://twitter.com/Destinopanam/status/1787908573156290830,https://twitter.com/Destinopanam,"Un programa para minimizar muertes y complicaciones por enfermedades cardiovasculares, implementará la Caja de Seguro Social (CSS) en sus diferentes servicios de urgencia de Panamá, Panamá Oeste y Colón.

 https://destinopanama.com.pa/2024/05/alerta-infarto-nuevo-programa-de-la-css-para-salvar-vidas/…",7 may.,2024-05-07T18:13:16.000Z
TVN Noticias,@tvnnoticias,https://pbs.twimg.com/ext_tw_video_thumb/1787166429902462976/pu/img/rHnGxPzrSRQA_ZP-.jpg,1.0,15,1.0,2 mil,https://twitter.com/tvnnoticias/status/1787166858677739735,https://twitter.com/tvnnoticias,"#TuDecisión2024 #Elecciones2024| Ricardo Lombana  y Michael Chen desde la provincia de Colón. 

Más detalles sobre esta nota en http://tvn-2.com

#NoticiasPanamá #NoticiasTVN #Panamá #TVNNacionales",5 may.,2024-05-05T17:05:57.000Z
IDAAN,@IDAANinforma,https://pbs.twimg.com/media/GNPOrbkXMAE5O1v?format=jpg&name=small,,2,,2 mil,https://twitter.com/IDAANinforma/status/1789000724598128859,https://twitter.com/IDAANinforma,"#Colón: Debido a trabajos de reparación en una red sanitaria en el Casco de la ciudad de Colón, el suministro se verá afectado de 8:00 de la mañana a 4:00 de la tarde. @311Panama",10 may.,2024-05-10T18:33:05.000Z
miralles.eth,@luiscorleone12,https://pbs.twimg.com/ext_tw_video_thumb/1789691897113378816/pu/img/J-TMADYw51YvujAE.jpg,,1,,126,https://twitter.com/luiscorleone12/status/1789820706424819987,https://twitter.com/luiscorleone12,Por fin Colón tiene esperanzas,8h,2024-05-13T00:51:24.000Z
Rigo,@rigomercurial,https://pbs.twimg.com/ext_tw_video_thumb/1789691897113378816/pu/img/J-TMADYw51YvujAE.jpg,,1,,117,https://twitter.com/rigomercurial/status/1789767148430102591,https://twitter.com/rigomercurial,Parece que por fin Colón tiene salvación,11h,2024-05-12T21:18:35.000Z
Miss MaoK,@missmaok,https://pbs.twimg.com/ext_tw_video_thumb/1789676661748699136/pu/img/VRNulDU4T1I2GRM0.jpg,3.0,14,3.0,565,https://twitter.com/missmaok/status/1789808902306943167,https://twitter.com/missmaok,"En Colón hay uno similar pero más pequeño.
En el Mount Hope, el Mount Hope es un cementerio bonito pero triste, también tiene leyendas Urbanas que si vas tarde o solo en esa ruta te salen ánimas o se te pegan perooo",9h,2024-05-13T00:04:30.000Z
LNF,@LNFPanama,"https://pbs.twimg.com/media/GNEgUcOXAAY-UEz?format=jpg&name=360x360, https://pbs.twimg.com/media/GNEgUcOXAAY-UEz?format=jpg&name=360x360",4.0,5,,826,https://twitter.com/LNFPanama/status/1788246065868636212,https://twitter.com/LNFPanama,"Así se jugará la Jornada 6 de la Liga Nacional de Futsal 

 Complejo Deportivo Roberto Kelly
 Polideportivo Corporación de Colón
 Gimnasio Neco De la Guardia, Chorrillo
 Gimnasio Los Naranjos de Boquete

@fepafut

#TodosSomosLNF",8 may.,2024-05-08T16:34:20.000Z
